楼栋,单元,楼层,房号,房屋编码(25位),楼栋编码(19位),详细地址
10栋,2单元,5楼,0501,44031110205010102051001,4403111020501010205,深圳市龙华区滢水山庄一区10栋2单元5楼0501室
10栋,2单元,5楼,0502,44031110205020102052001,4403111020502010205,深圳市龙华区滢水山庄一区10栋2单元5楼0502室
10栋,2单元,6楼,0601,44031110206010102061001,4403111020601010206,深圳市龙华区滢水山庄一区10栋2单元6楼0601室
10栋,2单元,6楼,0602,44031110206020102062001,4403111020602010206,深圳市龙华区滢水山庄一区10栋2单元6楼0602室
10栋,2单元,7楼,0701,44031110207010102071001,4403111020701010207,深圳市龙华区滢水山庄一区10栋2单元7楼0701室
10栋,2单元,7楼,0702,44031110207020102072001,4403111020702010207,深圳市龙华区滢水山庄一区10栋2单元7楼0702室
10栋,2单元,8楼,0801,44031110208010102081001,4403111020801010208,深圳市龙华区滢水山庄一区10栋2单元8楼0801室
10栋,2单元,8楼,0802,44031110208020102082001,4403111020802010208,深圳市龙华区滢水山庄一区10栋2单元8楼0802室
10栋,3单元,1楼,0101,44031110301010103011001,4403111030101010301,深圳市龙华区滢水山庄一区10栋3单元1楼0101室
10栋,3单元,1楼,0102,44031110301020103012001,4403111030102010301,深圳市龙华区滢水山庄一区10栋3单元1楼0102室
10栋,3单元,2楼,0201,44031110302010103021001,4403111030201010302,深圳市龙华区滢水山庄一区10栋3单元2楼0201室
10栋,3单元,2楼,0202,44031110302020103022001,4403111030202010302,深圳市龙华区滢水山庄一区10栋3单元2楼0202室
10栋,3单元,3楼,0301,44031110303010103031001,4403111030301010303,深圳市龙华区滢水山庄一区10栋3单元3楼0301室
10栋,3单元,3楼,0302,44031110303020103032001,4403111030302010303,深圳市龙华区滢水山庄一区10栋3单元3楼0302室
10栋,3单元,4楼,0401,44031110304010103041001,4403111030401010304,深圳市龙华区滢水山庄一区10栋3单元4楼0401室
10栋,3单元,4楼,0402,44031110304020103042001,4403111030402010304,深圳市龙华区滢水山庄一区10栋3单元4楼0402室
10栋,3单元,5楼,0501,44031110305010103051001,4403111030501010305,深圳市龙华区滢水山庄一区10栋3单元5楼0501室
10栋,3单元,5楼,0502,44031110305020103052001,4403111030502010305,深圳市龙华区滢水山庄一区10栋3单元5楼0502室
10栋,3单元,6楼,0601,44031110306010103061001,4403111030601010306,深圳市龙华区滢水山庄一区10栋3单元6楼0601室
10栋,3单元,6楼,0602,44031110306020103062001,4403111030602010306,深圳市龙华区滢水山庄一区10栋3单元6楼0602室
10栋,3单元,7楼,0701,44031110307010103071001,4403111030701010307,深圳市龙华区滢水山庄一区10栋3单元7楼0701室
10栋,3单元,7楼,0702,44031110307020103072001,4403111030702010307,深圳市龙华区滢水山庄一区10栋3单元7楼0702室
10栋,3单元,8楼,0801,44031110308010103081001,4403111030801010308,深圳市龙华区滢水山庄一区10栋3单元8楼0801室
10栋,3单元,8楼,0802,44031110308020103082001,4403111030802010308,深圳市龙华区滢水山庄一区10栋3单元8楼0802室
11栋,1单元,1楼,0101,44031111101010111011001,4403111110101011101,深圳市龙华区滢水山庄一区11栋1单元1楼0101室
11栋,1单元,1楼,0102,44031111101020111012001,4403111110102011101,深圳市龙华区滢水山庄一区11栋1单元1楼0102室
11栋,1单元,2楼,0201,44031111102010111021001,4403111110201011102,深圳市龙华区滢水山庄一区11栋1单元2楼0201室
11栋,1单元,2楼,0202,44031111102020111022001,4403111110202011102,深圳市龙华区滢水山庄一区11栋1单元2楼0202室
11栋,1单元,3楼,0301,44031111103010111031001,4403111110301011103,深圳市龙华区滢水山庄一区11栋1单元3楼0301室
11栋,1单元,3楼,0302,44031111103020111032001,4403111110302011103,深圳市龙华区滢水山庄一区11栋1单元3楼0302室
11栋,1单元,4楼,0401,44031111104010111041001,4403111110401011104,深圳市龙华区滢水山庄一区11栋1单元4楼0401室
11栋,1单元,4楼,0402,44031111104020111042001,4403111110402011104,深圳市龙华区滢水山庄一区11栋1单元4楼0402室
11栋,1单元,5楼,0501,44031111105010111051001,4403111110501011105,深圳市龙华区滢水山庄一区11栋1单元5楼0501室
11栋,1单元,5楼,0502,44031111105020111052001,4403111110502011105,深圳市龙华区滢水山庄一区11栋1单元5楼0502室
11栋,1单元,6楼,0601,44031111106010111061001,4403111110601011106,深圳市龙华区滢水山庄一区11栋1单元6楼0601室
11栋,1单元,6楼,0602,44031111106020111062001,4403111110602011106,深圳市龙华区滢水山庄一区11栋1单元6楼0602室
11栋,1单元,7楼,0701,44031111107010111071001,4403111110701011107,深圳市龙华区滢水山庄一区11栋1单元7楼0701室
11栋,1单元,7楼,0702,44031111107020111072001,4403111110702011107,深圳市龙华区滢水山庄一区11栋1单元7楼0702室
11栋,1单元,8楼,0801,44031111108010111081001,4403111110801011108,深圳市龙华区滢水山庄一区11栋1单元8楼0801室
11栋,1单元,8楼,0802,44031111108020111082001,4403111110802011108,深圳市龙华区滢水山庄一区11栋1单元8楼0802室
11栋,2单元,1楼,0101,44031111201010112011001,4403111120101011201,深圳市龙华区滢水山庄一区11栋2单元1楼0101室
11栋,2单元,1楼,0102,44031111201020112012001,4403111120102011201,深圳市龙华区滢水山庄一区11栋2单元1楼0102室
11栋,2单元,2楼,0201,44031111202010112021001,4403111120201011202,深圳市龙华区滢水山庄一区11栋2单元2楼0201室
11栋,2单元,2楼,0202,44031111202020112022001,4403111120202011202,深圳市龙华区滢水山庄一区11栋2单元2楼0202室
11栋,2单元,3楼,0301,44031111203010112031001,4403111120301011203,深圳市龙华区滢水山庄一区11栋2单元3楼0301室
11栋,2单元,3楼,0302,44031111203020112032001,4403111120302011203,深圳市龙华区滢水山庄一区11栋2单元3楼0302室
11栋,2单元,4楼,0401,44031111204010112041001,4403111120401011204,深圳市龙华区滢水山庄一区11栋2单元4楼0401室
11栋,2单元,4楼,0402,44031111204020112042001,4403111120402011204,深圳市龙华区滢水山庄一区11栋2单元4楼0402室
11栋,2单元,5楼,0501,44031111205010112051001,4403111120501011205,深圳市龙华区滢水山庄一区11栋2单元5楼0501室
11栋,2单元,5楼,0502,44031111205020112052001,4403111120502011205,深圳市龙华区滢水山庄一区11栋2单元5楼0502室
11栋,2单元,6楼,0601,44031111206010112061001,4403111120601011206,深圳市龙华区滢水山庄一区11栋2单元6楼0601室
11栋,2单元,6楼,0602,44031111206020112062001,4403111120602011206,深圳市龙华区滢水山庄一区11栋2单元6楼0602室
11栋,2单元,7楼,0701,44031111207010112071001,4403111120701011207,深圳市龙华区滢水山庄一区11栋2单元7楼0701室
11栋,2单元,7楼,0702,44031111207020112072001,4403111120702011207,深圳市龙华区滢水山庄一区11栋2单元7楼0702室
11栋,2单元,8楼,0801,44031111208010112081001,4403111120801011208,深圳市龙华区滢水山庄一区11栋2单元8楼0801室
11栋,2单元,8楼,0802,44031111208020112082001,4403111120802011208,深圳市龙华区滢水山庄一区11栋2单元8楼0802室
11栋,3单元,1楼,0101,44031111301010113011001,4403111130101011301,深圳市龙华区滢水山庄一区11栋3单元1楼0101室
11栋,3单元,1楼,0102,44031111301020113012001,4403111130102011301,深圳市龙华区滢水山庄一区11栋3单元1楼0102室
11栋,3单元,2楼,0201,44031111302010113021001,4403111130201011302,深圳市龙华区滢水山庄一区11栋3单元2楼0201室
11栋,3单元,2楼,0202,44031111302020113022001,4403111130202011302,深圳市龙华区滢水山庄一区11栋3单元2楼0202室
11栋,3单元,3楼,0301,44031111303010113031001,4403111130301011303,深圳市龙华区滢水山庄一区11栋3单元3楼0301室
11栋,3单元,3楼,0302,44031111303020113032001,4403111130302011303,深圳市龙华区滢水山庄一区11栋3单元3楼0302室
11栋,3单元,4楼,0401,44031111304010113041001,4403111130401011304,深圳市龙华区滢水山庄一区11栋3单元4楼0401室
11栋,3单元,4楼,0402,44031111304020113042001,4403111130402011304,深圳市龙华区滢水山庄一区11栋3单元4楼0402室
11栋,3单元,5楼,0501,44031111305010113051001,4403111130501011305,深圳市龙华区滢水山庄一区11栋3单元5楼0501室
11栋,3单元,5楼,0502,44031111305020113052001,4403111130502011305,深圳市龙华区滢水山庄一区11栋3单元5楼0502室
11栋,3单元,6楼,0601,44031111306010113061001,4403111130601011306,深圳市龙华区滢水山庄一区11栋3单元6楼0601室
11栋,3单元,6楼,0602,44031111306020113062001,4403111130602011306,深圳市龙华区滢水山庄一区11栋3单元6楼0602室
11栋,3单元,7楼,0701,44031111307010113071001,4403111130701011307,深圳市龙华区滢水山庄一区11栋3单元7楼0701室
11栋,3单元,7楼,0702,44031111307020113072001,4403111130702011307,深圳市龙华区滢水山庄一区11栋3单元7楼0702室
11栋,3单元,8楼,0801,44031111308010113081001,4403111130801011308,深圳市龙华区滢水山庄一区11栋3单元8楼0801室
11栋,3单元,8楼,0802,44031111308020113082001,4403111130802011308,深圳市龙华区滢水山庄一区11栋3单元8楼0802室
12栋,1单元,1楼,0101,44031112101010121011001,4403111210101012101,深圳市龙华区滢水山庄一区12栋1单元1楼0101室
12栋,1单元,1楼,0102,44031112101020121012001,4403111210102012101,深圳市龙华区滢水山庄一区12栋1单元1楼0102室
12栋,1单元,2楼,0201,44031112102010121021001,4403111210201012102,深圳市龙华区滢水山庄一区12栋1单元2楼0201室
12栋,1单元,2楼,0202,44031112102020121022001,4403111210202012102,深圳市龙华区滢水山庄一区12栋1单元2楼0202室
12栋,1单元,3楼,0301,44031112103010121031001,4403111210301012103,深圳市龙华区滢水山庄一区12栋1单元3楼0301室
12栋,1单元,3楼,0302,44031112103020121032001,4403111210302012103,深圳市龙华区滢水山庄一区12栋1单元3楼0302室
12栋,1单元,4楼,0401,44031112104010121041001,4403111210401012104,深圳市龙华区滢水山庄一区12栋1单元4楼0401室
12栋,1单元,4楼,0402,44031112104020121042001,4403111210402012104,深圳市龙华区滢水山庄一区12栋1单元4楼0402室
12栋,1单元,5楼,0501,44031112105010121051001,4403111210501012105,深圳市龙华区滢水山庄一区12栋1单元5楼0501室
12栋,1单元,5楼,0502,44031112105020121052001,4403111210502012105,深圳市龙华区滢水山庄一区12栋1单元5楼0502室
12栋,1单元,6楼,0601,44031112106010121061001,4403111210601012106,深圳市龙华区滢水山庄一区12栋1单元6楼0601室
12栋,1单元,6楼,0602,44031112106020121062001,4403111210602012106,深圳市龙华区滢水山庄一区12栋1单元6楼0602室
12栋,1单元,7楼,0701,44031112107010121071001,4403111210701012107,深圳市龙华区滢水山庄一区12栋1单元7楼0701室
12栋,1单元,7楼,0702,44031112107020121072001,4403111210702012107,深圳市龙华区滢水山庄一区12栋1单元7楼0702室
12栋,1单元,8楼,0801,44031112108010121081001,4403111210801012108,深圳市龙华区滢水山庄一区12栋1单元8楼0801室
12栋,1单元,8楼,0802,44031112108020121082001,4403111210802012108,深圳市龙华区滢水山庄一区12栋1单元8楼0802室
12栋,2单元,1楼,0101,44031112201010122011001,4403111220101012201,深圳市龙华区滢水山庄一区12栋2单元1楼0101室
12栋,2单元,1楼,0102,44031112201020122012001,4403111220102012201,深圳市龙华区滢水山庄一区12栋2单元1楼0102室
12栋,2单元,2楼,0201,44031112202010122021001,4403111220201012202,深圳市龙华区滢水山庄一区12栋2单元2楼0201室
12栋,2单元,2楼,0202,44031112202020122022001,4403111220202012202,深圳市龙华区滢水山庄一区12栋2单元2楼0202室
12栋,2单元,3楼,0301,44031112203010122031001,4403111220301012203,深圳市龙华区滢水山庄一区12栋2单元3楼0301室
12栋,2单元,3楼,0302,44031112203020122032001,4403111220302012203,深圳市龙华区滢水山庄一区12栋2单元3楼0302室
12栋,2单元,4楼,0401,44031112204010122041001,4403111220401012204,深圳市龙华区滢水山庄一区12栋2单元4楼0401室
12栋,2单元,4楼,0402,44031112204020122042001,4403111220402012204,深圳市龙华区滢水山庄一区12栋2单元4楼0402室
12栋,2单元,5楼,0501,44031112205010122051001,4403111220501012205,深圳市龙华区滢水山庄一区12栋2单元5楼0501室
12栋,2单元,5楼,0502,44031112205020122052001,4403111220502012205,深圳市龙华区滢水山庄一区12栋2单元5楼0502室
12栋,2单元,6楼,0601,44031112206010122061001,4403111220601012206,深圳市龙华区滢水山庄一区12栋2单元6楼0601室
12栋,2单元,6楼,0602,44031112206020122062001,4403111220602012206,深圳市龙华区滢水山庄一区12栋2单元6楼0602室
12栋,2单元,7楼,0701,44031112207010122071001,4403111220701012207,深圳市龙华区滢水山庄一区12栋2单元7楼0701室
12栋,2单元,7楼,0702,44031112207020122072001,4403111220702012207,深圳市龙华区滢水山庄一区12栋2单元7楼0702室
12栋,2单元,8楼,0801,44031112208010122081001,4403111220801012208,深圳市龙华区滢水山庄一区12栋2单元8楼0801室
12栋,2单元,8楼,0802,44031112208020122082001,4403111220802012208,深圳市龙华区滢水山庄一区12栋2单元8楼0802室
12栋,3单元,1楼,0101,44031112301010123011001,4403111230101012301,深圳市龙华区滢水山庄一区12栋3单元1楼0101室
12栋,3单元,1楼,0102,44031112301020123012001,4403111230102012301,深圳市龙华区滢水山庄一区12栋3单元1楼0102室
12栋,3单元,2楼,0201,44031112302010123021001,4403111230201012302,深圳市龙华区滢水山庄一区12栋3单元2楼0201室
12栋,3单元,2楼,0202,44031112302020123022001,4403111230202012302,深圳市龙华区滢水山庄一区12栋3单元2楼0202室
12栋,3单元,3楼,0301,44031112303010123031001,4403111230301012303,深圳市龙华区滢水山庄一区12栋3单元3楼0301室
12栋,3单元,3楼,0302,44031112303020123032001,4403111230302012303,深圳市龙华区滢水山庄一区12栋3单元3楼0302室
12栋,3单元,4楼,0401,44031112304010123041001,4403111230401012304,深圳市龙华区滢水山庄一区12栋3单元4楼0401室
12栋,3单元,4楼,0402,44031112304020123042001,4403111230402012304,深圳市龙华区滢水山庄一区12栋3单元4楼0402室
12栋,3单元,5楼,0501,44031112305010123051001,4403111230501012305,深圳市龙华区滢水山庄一区12栋3单元5楼0501室
12栋,3单元,5楼,0502,44031112305020123052001,4403111230502012305,深圳市龙华区滢水山庄一区12栋3单元5楼0502室
12栋,3单元,6楼,0601,44031112306010123061001,4403111230601012306,深圳市龙华区滢水山庄一区12栋3单元6楼0601室
12栋,3单元,6楼,0602,44031112306020123062001,4403111230602012306,深圳市龙华区滢水山庄一区12栋3单元6楼0602室
12栋,3单元,7楼,0701,44031112307010123071001,4403111230701012307,深圳市龙华区滢水山庄一区12栋3单元7楼0701室
12栋,3单元,7楼,0702,44031112307020123072001,4403111230702012307,深圳市龙华区滢水山庄一区12栋3单元7楼0702室
12栋,3单元,8楼,0801,44031112308010123081001,4403111230801012308,深圳市龙华区滢水山庄一区12栋3单元8楼0801室
12栋,3单元,8楼,0802,44031112308020123082001,4403111230802012308,深圳市龙华区滢水山庄一区12栋3单元8楼0802室
13栋,1单元,1楼,0101,44031113101010131011001,4403111310101013101,深圳市龙华区滢水山庄一区13栋1单元1楼0101室
13栋,1单元,1楼,0102,44031113101020131012001,4403111310102013101,深圳市龙华区滢水山庄一区13栋1单元1楼0102室
13栋,1单元,2楼,0201,44031113102010131021001,4403111310201013102,深圳市龙华区滢水山庄一区13栋1单元2楼0201室
13栋,1单元,2楼,0202,44031113102020131022001,4403111310202013102,深圳市龙华区滢水山庄一区13栋1单元2楼0202室
13栋,1单元,3楼,0301,44031113103010131031001,4403111310301013103,深圳市龙华区滢水山庄一区13栋1单元3楼0301室
13栋,1单元,3楼,0302,44031113103020131032001,4403111310302013103,深圳市龙华区滢水山庄一区13栋1单元3楼0302室
13栋,1单元,4楼,0401,44031113104010131041001,4403111310401013104,深圳市龙华区滢水山庄一区13栋1单元4楼0401室
13栋,1单元,4楼,0402,44031113104020131042001,4403111310402013104,深圳市龙华区滢水山庄一区13栋1单元4楼0402室
13栋,1单元,5楼,0501,44031113105010131051001,4403111310501013105,深圳市龙华区滢水山庄一区13栋1单元5楼0501室
13栋,1单元,5楼,0502,44031113105020131052001,4403111310502013105,深圳市龙华区滢水山庄一区13栋1单元5楼0502室
13栋,1单元,6楼,0601,44031113106010131061001,4403111310601013106,深圳市龙华区滢水山庄一区13栋1单元6楼0601室
13栋,1单元,6楼,0602,44031113106020131062001,4403111310602013106,深圳市龙华区滢水山庄一区13栋1单元6楼0602室
13栋,1单元,7楼,0701,44031113107010131071001,4403111310701013107,深圳市龙华区滢水山庄一区13栋1单元7楼0701室
13栋,1单元,7楼,0702,44031113107020131072001,4403111310702013107,深圳市龙华区滢水山庄一区13栋1单元7楼0702室
13栋,1单元,8楼,0801,44031113108010131081001,4403111310801013108,深圳市龙华区滢水山庄一区13栋1单元8楼0801室
13栋,1单元,8楼,0802,44031113108020131082001,4403111310802013108,深圳市龙华区滢水山庄一区13栋1单元8楼0802室
13栋,2单元,1楼,0101,44031113201010132011001,4403111320101013201,深圳市龙华区滢水山庄一区13栋2单元1楼0101室
13栋,2单元,1楼,0102,44031113201020132012001,4403111320102013201,深圳市龙华区滢水山庄一区13栋2单元1楼0102室
13栋,2单元,2楼,0201,44031113202010132021001,4403111320201013202,深圳市龙华区滢水山庄一区13栋2单元2楼0201室
13栋,2单元,2楼,0202,44031113202020132022001,4403111320202013202,深圳市龙华区滢水山庄一区13栋2单元2楼0202室
13栋,2单元,3楼,0301,44031113203010132031001,4403111320301013203,深圳市龙华区滢水山庄一区13栋2单元3楼0301室
13栋,2单元,3楼,0302,44031113203020132032001,4403111320302013203,深圳市龙华区滢水山庄一区13栋2单元3楼0302室
13栋,2单元,4楼,0401,44031113204010132041001,4403111320401013204,深圳市龙华区滢水山庄一区13栋2单元4楼0401室
13栋,2单元,4楼,0402,44031113204020132042001,4403111320402013204,深圳市龙华区滢水山庄一区13栋2单元4楼0402室
13栋,2单元,5楼,0501,44031113205010132051001,4403111320501013205,深圳市龙华区滢水山庄一区13栋2单元5楼0501室
13栋,2单元,5楼,0502,44031113205020132052001,4403111320502013205,深圳市龙华区滢水山庄一区13栋2单元5楼0502室
13栋,2单元,6楼,0601,44031113206010132061001,4403111320601013206,深圳市龙华区滢水山庄一区13栋2单元6楼0601室
13栋,2单元,6楼,0602,44031113206020132062001,4403111320602013206,深圳市龙华区滢水山庄一区13栋2单元6楼0602室
13栋,2单元,7楼,0701,44031113207010132071001,4403111320701013207,深圳市龙华区滢水山庄一区13栋2单元7楼0701室
13栋,2单元,7楼,0702,44031113207020132072001,4403111320702013207,深圳市龙华区滢水山庄一区13栋2单元7楼0702室
13栋,2单元,8楼,0801,44031113208010132081001,4403111320801013208,深圳市龙华区滢水山庄一区13栋2单元8楼0801室
13栋,2单元,8楼,0802,44031113208020132082001,4403111320802013208,深圳市龙华区滢水山庄一区13栋2单元8楼0802室
13栋,3单元,1楼,0101,44031113301010133011001,4403111330101013301,深圳市龙华区滢水山庄一区13栋3单元1楼0101室
13栋,3单元,1楼,0102,44031113301020133012001,4403111330102013301,深圳市龙华区滢水山庄一区13栋3单元1楼0102室
13栋,3单元,2楼,0201,44031113302010133021001,4403111330201013302,深圳市龙华区滢水山庄一区13栋3单元2楼0201室
13栋,3单元,2楼,0202,44031113302020133022001,4403111330202013302,深圳市龙华区滢水山庄一区13栋3单元2楼0202室
13栋,3单元,3楼,0301,44031113303010133031001,4403111330301013303,深圳市龙华区滢水山庄一区13栋3单元3楼0301室
13栋,3单元,3楼,0302,44031113303020133032001,4403111330302013303,深圳市龙华区滢水山庄一区13栋3单元3楼0302室
13栋,3单元,4楼,0401,44031113304010133041001,4403111330401013304,深圳市龙华区滢水山庄一区13栋3单元4楼0401室
13栋,3单元,4楼,0402,44031113304020133042001,4403111330402013304,深圳市龙华区滢水山庄一区13栋3单元4楼0402室
13栋,3单元,5楼,0501,44031113305010133051001,4403111330501013305,深圳市龙华区滢水山庄一区13栋3单元5楼0501室
13栋,3单元,5楼,0502,44031113305020133052001,4403111330502013305,深圳市龙华区滢水山庄一区13栋3单元5楼0502室
13栋,3单元,6楼,0601,44031113306010133061001,4403111330601013306,深圳市龙华区滢水山庄一区13栋3单元6楼0601室
13栋,3单元,6楼,0602,44031113306020133062001,4403111330602013306,深圳市龙华区滢水山庄一区13栋3单元6楼0602室
13栋,3单元,7楼,0701,44031113307010133071001,4403111330701013307,深圳市龙华区滢水山庄一区13栋3单元7楼0701室
13栋,3单元,7楼,0702,44031113307020133072001,4403111330702013307,深圳市龙华区滢水山庄一区13栋3单元7楼0702室
13栋,3单元,8楼,0801,44031113308010133081001,4403111330801013308,深圳市龙华区滢水山庄一区13栋3单元8楼0801室
13栋,3单元,8楼,0802,44031113308020133082001,4403111330802013308,深圳市龙华区滢水山庄一区13栋3单元8楼0802室
14栋,1单元,1楼,0101,44031114101010141011001,4403111410101014101,深圳市龙华区滢水山庄一区14栋1单元1楼0101室
14栋,1单元,1楼,0102,44031114101020141012001,4403111410102014101,深圳市龙华区滢水山庄一区14栋1单元1楼0102室
14栋,1单元,2楼,0201,44031114102010141021001,4403111410201014102,深圳市龙华区滢水山庄一区14栋1单元2楼0201室
14栋,1单元,2楼,0202,44031114102020141022001,4403111410202014102,深圳市龙华区滢水山庄一区14栋1单元2楼0202室
14栋,1单元,3楼,0301,44031114103010141031001,4403111410301014103,深圳市龙华区滢水山庄一区14栋1单元3楼0301室
14栋,1单元,3楼,0302,44031114103020141032001,4403111410302014103,深圳市龙华区滢水山庄一区14栋1单元3楼0302室
14栋,1单元,4楼,0401,44031114104010141041001,4403111410401014104,深圳市龙华区滢水山庄一区14栋1单元4楼0401室
14栋,1单元,4楼,0402,44031114104020141042001,4403111410402014104,深圳市龙华区滢水山庄一区14栋1单元4楼0402室
14栋,1单元,5楼,0501,44031114105010141051001,4403111410501014105,深圳市龙华区滢水山庄一区14栋1单元5楼0501室
14栋,1单元,5楼,0502,44031114105020141052001,4403111410502014105,深圳市龙华区滢水山庄一区14栋1单元5楼0502室
14栋,1单元,6楼,0601,44031114106010141061001,4403111410601014106,深圳市龙华区滢水山庄一区14栋1单元6楼0601室
14栋,1单元,6楼,0602,44031114106020141062001,4403111410602014106,深圳市龙华区滢水山庄一区14栋1单元6楼0602室
14栋,1单元,7楼,0701,44031114107010141071001,4403111410701014107,深圳市龙华区滢水山庄一区14栋1单元7楼0701室
14栋,1单元,7楼,0702,44031114107020141072001,4403111410702014107,深圳市龙华区滢水山庄一区14栋1单元7楼0702室
14栋,1单元,8楼,0801,44031114108010141081001,4403111410801014108,深圳市龙华区滢水山庄一区14栋1单元8楼0801室
14栋,1单元,8楼,0802,44031114108020141082001,4403111410802014108,深圳市龙华区滢水山庄一区14栋1单元8楼0802室
14栋,2单元,1楼,0101,44031114201010142011001,4403111420101014201,深圳市龙华区滢水山庄一区14栋2单元1楼0101室
14栋,2单元,1楼,0102,44031114201020142012001,4403111420102014201,深圳市龙华区滢水山庄一区14栋2单元1楼0102室
14栋,2单元,2楼,0201,44031114202010142021001,4403111420201014202,深圳市龙华区滢水山庄一区14栋2单元2楼0201室
14栋,2单元,2楼,0202,44031114202020142022001,4403111420202014202,深圳市龙华区滢水山庄一区14栋2单元2楼0202室
14栋,2单元,3楼,0301,44031114203010142031001,4403111420301014203,深圳市龙华区滢水山庄一区14栋2单元3楼0301室
14栋,2单元,3楼,0302,44031114203020142032001,4403111420302014203,深圳市龙华区滢水山庄一区14栋2单元3楼0302室
14栋,2单元,4楼,0401,44031114204010142041001,4403111420401014204,深圳市龙华区滢水山庄一区14栋2单元4楼0401室
14栋,2单元,4楼,0402,44031114204020142042001,4403111420402014204,深圳市龙华区滢水山庄一区14栋2单元4楼0402室
14栋,2单元,5楼,0501,44031114205010142051001,4403111420501014205,深圳市龙华区滢水山庄一区14栋2单元5楼0501室
14栋,2单元,5楼,0502,44031114205020142052001,4403111420502014205,深圳市龙华区滢水山庄一区14栋2单元5楼0502室
14栋,2单元,6楼,0601,44031114206010142061001,4403111420601014206,深圳市龙华区滢水山庄一区14栋2单元6楼0601室
14栋,2单元,6楼,0602,44031114206020142062001,4403111420602014206,深圳市龙华区滢水山庄一区14栋2单元6楼0602室
14栋,2单元,7楼,0701,44031114207010142071001,4403111420701014207,深圳市龙华区滢水山庄一区14栋2单元7楼0701室
14栋,2单元,7楼,0702,44031114207020142072001,4403111420702014207,深圳市龙华区滢水山庄一区14栋2单元7楼0702室
14栋,2单元,8楼,0801,44031114208010142081001,4403111420801014208,深圳市龙华区滢水山庄一区14栋2单元8楼0801室
14栋,2单元,8楼,0802,44031114208020142082001,4403111420802014208,深圳市龙华区滢水山庄一区14栋2单元8楼0802室
14栋,3单元,1楼,0101,44031114301010143011001,4403111430101014301,深圳市龙华区滢水山庄一区14栋3单元1楼0101室
14栋,3单元,1楼,0102,44031114301020143012001,4403111430102014301,深圳市龙华区滢水山庄一区14栋3单元1楼0102室
14栋,3单元,2楼,0201,44031114302010143021001,4403111430201014302,深圳市龙华区滢水山庄一区14栋3单元2楼0201室
14栋,3单元,2楼,0202,44031114302020143022001,4403111430202014302,深圳市龙华区滢水山庄一区14栋3单元2楼0202室
14栋,3单元,3楼,0301,44031114303010143031001,4403111430301014303,深圳市龙华区滢水山庄一区14栋3单元3楼0301室
14栋,3单元,3楼,0302,44031114303020143032001,4403111430302014303,深圳市龙华区滢水山庄一区14栋3单元3楼0302室
14栋,3单元,4楼,0401,44031114304010143041001,4403111430401014304,深圳市龙华区滢水山庄一区14栋3单元4楼0401室
14栋,3单元,4楼,0402,44031114304020143042001,4403111430402014304,深圳市龙华区滢水山庄一区14栋3单元4楼0402室
14栋,3单元,5楼,0501,44031114305010143051001,4403111430501014305,深圳市龙华区滢水山庄一区14栋3单元5楼0501室
14栋,3单元,5楼,0502,44031114305020143052001,4403111430502014305,深圳市龙华区滢水山庄一区14栋3单元5楼0502室
14栋,3单元,6楼,0601,44031114306010143061001,4403111430601014306,深圳市龙华区滢水山庄一区14栋3单元6楼0601室
14栋,3单元,6楼,0602,44031114306020143062001,4403111430602014306,深圳市龙华区滢水山庄一区14栋3单元6楼0602室
14栋,3单元,7楼,0701,44031114307010143071001,4403111430701014307,深圳市龙华区滢水山庄一区14栋3单元7楼0701室
14栋,3单元,7楼,0702,44031114307020143072001,4403111430702014307,深圳市龙华区滢水山庄一区14栋3单元7楼0702室
14栋,3单元,8楼,0801,44031114308010143081001,4403111430801014308,深圳市龙华区滢水山庄一区14栋3单元8楼0801室
14栋,3单元,8楼,0802,44031114308020143082001,4403111430802014308,深圳市龙华区滢水山庄一区14栋3单元8楼0802室
15栋,1单元,1楼,0101,44031115101010151011001,4403111510101015101,深圳市龙华区滢水山庄一区15栋1单元1楼0101室
15栋,1单元,1楼,0102,44031115101020151012001,4403111510102015101,深圳市龙华区滢水山庄一区15栋1单元1楼0102室
15栋,1单元,2楼,0201,44031115102010151021001,4403111510201015102,深圳市龙华区滢水山庄一区15栋1单元2楼0201室
15栋,1单元,2楼,0202,44031115102020151022001,4403111510202015102,深圳市龙华区滢水山庄一区15栋1单元2楼0202室
15栋,1单元,3楼,0301,44031115103010151031001,4403111510301015103,深圳市龙华区滢水山庄一区15栋1单元3楼0301室
15栋,1单元,3楼,0302,44031115103020151032001,4403111510302015103,深圳市龙华区滢水山庄一区15栋1单元3楼0302室
15栋,1单元,4楼,0401,44031115104010151041001,4403111510401015104,深圳市龙华区滢水山庄一区15栋1单元4楼0401室
15栋,1单元,4楼,0402,44031115104020151042001,4403111510402015104,深圳市龙华区滢水山庄一区15栋1单元4楼0402室
15栋,1单元,5楼,0501,44031115105010151051001,4403111510501015105,深圳市龙华区滢水山庄一区15栋1单元5楼0501室
15栋,1单元,5楼,0502,44031115105020151052001,4403111510502015105,深圳市龙华区滢水山庄一区15栋1单元5楼0502室
15栋,1单元,6楼,0601,44031115106010151061001,4403111510601015106,深圳市龙华区滢水山庄一区15栋1单元6楼0601室
15栋,1单元,6楼,0602,44031115106020151062001,4403111510602015106,深圳市龙华区滢水山庄一区15栋1单元6楼0602室
