楼栋,单元,楼层,房号,房屋编码(25位),楼栋编码(19位),详细地址
1栋,1单元,1楼,0101,4403060090001010100010101001,4403060090001010100,深圳市滢水山庄一区1栋梅坂大道1031楼0101室
1栋,2单元,1楼,0101,440306009000120101000120101001,4403060090001201010,深圳市滢水山庄一区1栋梅坂大道1032单元1楼0101室
1栋,3单元,1楼,0101,440306009000130101000130101001,4403060090001301010,深圳市滢水山庄一区1栋梅坂大道1033单元1楼0101室
1栋,1单元,1楼,0102,4403060090001010200010102001,4403060090001010200,深圳市滢水山庄一区1栋梅坂大道1031楼0102室
1栋,2单元,1楼,0102,440306009000120102000120102001,4403060090001201020,深圳市滢水山庄一区1栋梅坂大道1032单元1楼0102室
1栋,3单元,1楼,0102,440306009000130102000130102001,4403060090001301020,深圳市滢水山庄一区1栋梅坂大道1033单元1楼0102室
1栋,1单元,2楼,0201,4403060090001020100010201001,4403060090001020100,深圳市滢水山庄一区1栋梅坂大道1032楼0201室
1栋,2单元,2楼,0201,440306009000120201000120201001,4403060090001202010,深圳市滢水山庄一区1栋梅坂大道1032单元2楼0201室
1栋,3单元,2楼,0201,440306009000130201000130201001,4403060090001302010,深圳市滢水山庄一区1栋梅坂大道1033单元2楼0201室
1栋,1单元,2楼,0202,4403060090001020200010202001,4403060090001020200,深圳市滢水山庄一区1栋梅坂大道1032楼0202室
1栋,2单元,2楼,0202,440306009000120202000120202001,4403060090001202020,深圳市滢水山庄一区1栋梅坂大道1032单元2楼0202室
1栋,3单元,2楼,0202,440306009000130202000130202001,4403060090001302020,深圳市滢水山庄一区1栋梅坂大道1033单元2楼0202室
1栋,1单元,3楼,0301,4403060090001030100010301001,4403060090001030100,深圳市滢水山庄一区1栋梅坂大道1033楼0301室
1栋,2单元,3楼,0301,440306009000120301000120301001,4403060090001203010,深圳市滢水山庄一区1栋梅坂大道1032单元3楼0301室
1栋,3单元,3楼,0301,440306009000130301000130301001,4403060090001303010,深圳市滢水山庄一区1栋梅坂大道1033单元3楼0301室
1栋,1单元,3楼,0302,4403060090001030200010302001,4403060090001030200,深圳市滢水山庄一区1栋梅坂大道1033楼0302室
1栋,2单元,3楼,0302,440306009000120302000120302001,4403060090001203020,深圳市滢水山庄一区1栋梅坂大道1032单元3楼0302室
1栋,3单元,3楼,0302,440306009000130302000130302001,4403060090001303020,深圳市滢水山庄一区1栋梅坂大道1033单元3楼0302室
1栋,1单元,4楼,0401,4403060090001040100010401001,4403060090001040100,深圳市滢水山庄一区1栋梅坂大道1034楼0401室
1栋,2单元,4楼,0401,440306009000120401000120401001,4403060090001204010,深圳市滢水山庄一区1栋梅坂大道1032单元4楼0401室
1栋,3单元,4楼,0401,440306009000130401000130401001,4403060090001304010,深圳市滢水山庄一区1栋梅坂大道1033单元4楼0401室
1栋,1单元,4楼,0402,4403060090001040200010402001,4403060090001040200,深圳市滢水山庄一区1栋梅坂大道1034楼0402室
1栋,2单元,4楼,0402,440306009000120402000120402001,4403060090001204020,深圳市滢水山庄一区1栋梅坂大道1032单元4楼0402室
1栋,3单元,4楼,0402,440306009000130402000130402001,4403060090001304020,深圳市滢水山庄一区1栋梅坂大道1033单元4楼0402室
1栋,1单元,5楼,0501,4403060090001050100010501001,4403060090001050100,深圳市滢水山庄一区1栋梅坂大道1035楼0501室
1栋,2单元,5楼,0501,440306009000120501000120501001,4403060090001205010,深圳市滢水山庄一区1栋梅坂大道1032单元5楼0501室
1栋,3单元,5楼,0501,440306009000130501000130501001,4403060090001305010,深圳市滢水山庄一区1栋梅坂大道1033单元5楼0501室
1栋,1单元,5楼,0502,4403060090001050200010502001,4403060090001050200,深圳市滢水山庄一区1栋梅坂大道1035楼0502室
1栋,2单元,5楼,0502,440306009000120502000120502001,4403060090001205020,深圳市滢水山庄一区1栋梅坂大道1032单元5楼0502室
1栋,3单元,5楼,0502,440306009000130502000130502001,4403060090001305020,深圳市滢水山庄一区1栋梅坂大道1033单元5楼0502室
1栋,1单元,6楼,0601,4403060090001060100010601001,4403060090001060100,深圳市滢水山庄一区1栋梅坂大道1036楼0601室
1栋,2单元,6楼,0601,440306009000120601000120601001,4403060090001206010,深圳市滢水山庄一区1栋梅坂大道1032单元6楼0601室
1栋,3单元,6楼,0601,440306009000130601000130601001,4403060090001306010,深圳市滢水山庄一区1栋梅坂大道1033单元6楼0601室
1栋,1单元,6楼,0602,4403060090001060200010602001,4403060090001060200,深圳市滢水山庄一区1栋梅坂大道1036楼0602室
1栋,2单元,6楼,0602,440306009000120602000120602001,4403060090001206020,深圳市滢水山庄一区1栋梅坂大道1032单元6楼0602室
1栋,3单元,6楼,0602,440306009000130602000130602001,4403060090001306020,深圳市滢水山庄一区1栋梅坂大道1033单元6楼0602室
1栋,1单元,7楼,0701,4403060090001070100010701001,4403060090001070100,深圳市滢水山庄一区1栋梅坂大道1037楼0701室
1栋,2单元,7楼,0701,440306009000120701000120701001,4403060090001207010,深圳市滢水山庄一区1栋梅坂大道1032单元7楼0701室
1栋,3单元,7楼,0701,440306009000130701000130701001,4403060090001307010,深圳市滢水山庄一区1栋梅坂大道1033单元7楼0701室
1栋,1单元,7楼,0702,4403060090001070200010702001,4403060090001070200,深圳市滢水山庄一区1栋梅坂大道1037楼0702室
1栋,2单元,7楼,0702,440306009000120702000120702001,4403060090001207020,深圳市滢水山庄一区1栋梅坂大道1032单元7楼0702室
1栋,3单元,7楼,0702,440306009000130702000130702001,4403060090001307020,深圳市滢水山庄一区1栋梅坂大道1033单元7楼0702室
1栋,1单元,8楼,0801,4403060090001080100010801001,4403060090001080100,深圳市滢水山庄一区1栋梅坂大道1038楼0801室
1栋,2单元,8楼,0801,440306009000120801000120801001,4403060090001208010,深圳市滢水山庄一区1栋梅坂大道1032单元8楼0801室
1栋,3单元,8楼,0801,440306009000130801000130801001,4403060090001308010,深圳市滢水山庄一区1栋梅坂大道1033单元8楼0801室
1栋,1单元,8楼,0802,4403060090001080200010802001,4403060090001080200,深圳市滢水山庄一区1栋梅坂大道1038楼0802室
1栋,2单元,8楼,0802,440306009000120802000120802001,4403060090001208020,深圳市滢水山庄一区1栋梅坂大道1032单元8楼0802室
1栋,3单元,8楼,0802,440306009000130802000130802001,4403060090001308020,深圳市滢水山庄一区1栋梅坂大道1033单元8楼0802室
1栋,1单元,1楼,0101,4403060090001010100010101001,4403060090001010100,深圳市滢水山庄一区1栋梅坂大道1071楼0101室
1栋,2单元,1楼,0101,440306009000120101000120101001,4403060090001201010,深圳市滢水山庄一区1栋梅坂大道1072单元1楼0101室
1栋,3单元,1楼,0101,440306009000130101000130101001,4403060090001301010,深圳市滢水山庄一区1栋梅坂大道1073单元1楼0101室
1栋,1单元,1楼,0102,4403060090001010200010102001,4403060090001010200,深圳市滢水山庄一区1栋梅坂大道1071楼0102室
1栋,2单元,1楼,0102,440306009000120102000120102001,4403060090001201020,深圳市滢水山庄一区1栋梅坂大道1072单元1楼0102室
1栋,3单元,1楼,0102,440306009000130102000130102001,4403060090001301020,深圳市滢水山庄一区1栋梅坂大道1073单元1楼0102室
1栋,1单元,2楼,0201,4403060090001020100010201001,4403060090001020100,深圳市滢水山庄一区1栋梅坂大道1072楼0201室
1栋,2单元,2楼,0201,440306009000120201000120201001,4403060090001202010,深圳市滢水山庄一区1栋梅坂大道1072单元2楼0201室
1栋,3单元,2楼,0201,440306009000130201000130201001,4403060090001302010,深圳市滢水山庄一区1栋梅坂大道1073单元2楼0201室
1栋,1单元,2楼,0202,4403060090001020200010202001,4403060090001020200,深圳市滢水山庄一区1栋梅坂大道1072楼0202室
1栋,2单元,2楼,0202,440306009000120202000120202001,4403060090001202020,深圳市滢水山庄一区1栋梅坂大道1072单元2楼0202室
1栋,3单元,2楼,0202,440306009000130202000130202001,4403060090001302020,深圳市滢水山庄一区1栋梅坂大道1073单元2楼0202室
1栋,1单元,3楼,0301,4403060090001030100010301001,4403060090001030100,深圳市滢水山庄一区1栋梅坂大道1073楼0301室
1栋,2单元,3楼,0301,440306009000120301000120301001,4403060090001203010,深圳市滢水山庄一区1栋梅坂大道1072单元3楼0301室
1栋,3单元,3楼,0301,440306009000130301000130301001,4403060090001303010,深圳市滢水山庄一区1栋梅坂大道1073单元3楼0301室
1栋,1单元,3楼,0302,4403060090001030200010302001,4403060090001030200,深圳市滢水山庄一区1栋梅坂大道1073楼0302室
1栋,2单元,3楼,0302,440306009000120302000120302001,4403060090001203020,深圳市滢水山庄一区1栋梅坂大道1072单元3楼0302室
1栋,3单元,3楼,0302,440306009000130302000130302001,4403060090001303020,深圳市滢水山庄一区1栋梅坂大道1073单元3楼0302室
1栋,1单元,4楼,0401,4403060090001040100010401001,4403060090001040100,深圳市滢水山庄一区1栋梅坂大道1074楼0401室
1栋,2单元,4楼,0401,440306009000120401000120401001,4403060090001204010,深圳市滢水山庄一区1栋梅坂大道1072单元4楼0401室
1栋,3单元,4楼,0401,440306009000130401000130401001,4403060090001304010,深圳市滢水山庄一区1栋梅坂大道1073单元4楼0401室
1栋,1单元,4楼,0402,4403060090001040200010402001,4403060090001040200,深圳市滢水山庄一区1栋梅坂大道1074楼0402室
1栋,2单元,4楼,0402,440306009000120402000120402001,4403060090001204020,深圳市滢水山庄一区1栋梅坂大道1072单元4楼0402室
1栋,3单元,4楼,0402,440306009000130402000130402001,4403060090001304020,深圳市滢水山庄一区1栋梅坂大道1073单元4楼0402室
1栋,1单元,5楼,0501,4403060090001050100010501001,4403060090001050100,深圳市滢水山庄一区1栋梅坂大道1075楼0501室
1栋,2单元,5楼,0501,440306009000120501000120501001,4403060090001205010,深圳市滢水山庄一区1栋梅坂大道1072单元5楼0501室
1栋,3单元,5楼,0501,440306009000130501000130501001,4403060090001305010,深圳市滢水山庄一区1栋梅坂大道1073单元5楼0501室
1栋,1单元,5楼,0502,4403060090001050200010502001,4403060090001050200,深圳市滢水山庄一区1栋梅坂大道1075楼0502室
1栋,2单元,5楼,0502,440306009000120502000120502001,4403060090001205020,深圳市滢水山庄一区1栋梅坂大道1072单元5楼0502室
1栋,3单元,5楼,0502,440306009000130502000130502001,4403060090001305020,深圳市滢水山庄一区1栋梅坂大道1073单元5楼0502室
1栋,1单元,6楼,0601,4403060090001060100010601001,4403060090001060100,深圳市滢水山庄一区1栋梅坂大道1076楼0601室
1栋,2单元,6楼,0601,440306009000120601000120601001,4403060090001206010,深圳市滢水山庄一区1栋梅坂大道1072单元6楼0601室
1栋,3单元,6楼,0601,440306009000130601000130601001,4403060090001306010,深圳市滢水山庄一区1栋梅坂大道1073单元6楼0601室
1栋,1单元,6楼,0602,4403060090001060200010602001,4403060090001060200,深圳市滢水山庄一区1栋梅坂大道1076楼0602室
1栋,2单元,6楼,0602,440306009000120602000120602001,4403060090001206020,深圳市滢水山庄一区1栋梅坂大道1072单元6楼0602室
1栋,3单元,6楼,0602,440306009000130602000130602001,4403060090001306020,深圳市滢水山庄一区1栋梅坂大道1073单元6楼0602室
1栋,1单元,7楼,0701,4403060090001070100010701001,4403060090001070100,深圳市滢水山庄一区1栋梅坂大道1077楼0701室
1栋,2单元,7楼,0701,440306009000120701000120701001,4403060090001207010,深圳市滢水山庄一区1栋梅坂大道1072单元7楼0701室
1栋,3单元,7楼,0701,440306009000130701000130701001,4403060090001307010,深圳市滢水山庄一区1栋梅坂大道1073单元7楼0701室
1栋,1单元,7楼,0702,4403060090001070200010702001,4403060090001070200,深圳市滢水山庄一区1栋梅坂大道1077楼0702室
1栋,2单元,7楼,0702,440306009000120702000120702001,4403060090001207020,深圳市滢水山庄一区1栋梅坂大道1072单元7楼0702室
1栋,3单元,7楼,0702,440306009000130702000130702001,4403060090001307020,深圳市滢水山庄一区1栋梅坂大道1073单元7楼0702室
1栋,1单元,8楼,0801,4403060090001080100010801001,4403060090001080100,深圳市滢水山庄一区1栋梅坂大道1078楼0801室
1栋,2单元,8楼,0801,440306009000120801000120801001,4403060090001208010,深圳市滢水山庄一区1栋梅坂大道1072单元8楼0801室
1栋,3单元,8楼,0801,440306009000130801000130801001,4403060090001308010,深圳市滢水山庄一区1栋梅坂大道1073单元8楼0801室
1栋,1单元,8楼,0802,4403060090001080200010802001,4403060090001080200,深圳市滢水山庄一区1栋梅坂大道1078楼0802室
1栋,2单元,8楼,0802,440306009000120802000120802001,4403060090001208020,深圳市滢水山庄一区1栋梅坂大道1072单元8楼0802室
1栋,3单元,8楼,0802,440306009000130802000130802001,4403060090001308020,深圳市滢水山庄一区1栋梅坂大道1073单元8楼0802室
1栋,1单元,1楼,0101,4403060090001010100010101001,4403060090001010100,深圳市滢水山庄一区1栋梅坂大道1091楼0101室
1栋,2单元,1楼,0101,440306009000120101000120101001,4403060090001201010,深圳市滢水山庄一区1栋梅坂大道1092单元1楼0101室
1栋,3单元,1楼,0101,440306009000130101000130101001,4403060090001301010,深圳市滢水山庄一区1栋梅坂大道1093单元1楼0101室
1栋,1单元,1楼,0102,4403060090001010200010102001,4403060090001010200,深圳市滢水山庄一区1栋梅坂大道1091楼0102室
1栋,2单元,1楼,0102,440306009000120102000120102001,4403060090001201020,深圳市滢水山庄一区1栋梅坂大道1092单元1楼0102室
1栋,3单元,1楼,0102,440306009000130102000130102001,4403060090001301020,深圳市滢水山庄一区1栋梅坂大道1093单元1楼0102室
1栋,1单元,2楼,0201,4403060090001020100010201001,4403060090001020100,深圳市滢水山庄一区1栋梅坂大道1092楼0201室
1栋,2单元,2楼,0201,440306009000120201000120201001,4403060090001202010,深圳市滢水山庄一区1栋梅坂大道1092单元2楼0201室
1栋,3单元,2楼,0201,440306009000130201000130201001,4403060090001302010,深圳市滢水山庄一区1栋梅坂大道1093单元2楼0201室
1栋,1单元,2楼,0202,4403060090001020200010202001,4403060090001020200,深圳市滢水山庄一区1栋梅坂大道1092楼0202室
1栋,2单元,2楼,0202,440306009000120202000120202001,4403060090001202020,深圳市滢水山庄一区1栋梅坂大道1092单元2楼0202室
1栋,3单元,2楼,0202,440306009000130202000130202001,4403060090001302020,深圳市滢水山庄一区1栋梅坂大道1093单元2楼0202室
1栋,1单元,3楼,0301,4403060090001030100010301001,4403060090001030100,深圳市滢水山庄一区1栋梅坂大道1093楼0301室
1栋,2单元,3楼,0301,440306009000120301000120301001,4403060090001203010,深圳市滢水山庄一区1栋梅坂大道1092单元3楼0301室
1栋,3单元,3楼,0301,440306009000130301000130301001,4403060090001303010,深圳市滢水山庄一区1栋梅坂大道1093单元3楼0301室
1栋,1单元,3楼,0302,4403060090001030200010302001,4403060090001030200,深圳市滢水山庄一区1栋梅坂大道1093楼0302室
1栋,2单元,3楼,0302,440306009000120302000120302001,4403060090001203020,深圳市滢水山庄一区1栋梅坂大道1092单元3楼0302室
1栋,3单元,3楼,0302,440306009000130302000130302001,4403060090001303020,深圳市滢水山庄一区1栋梅坂大道1093单元3楼0302室
1栋,1单元,4楼,0401,4403060090001040100010401001,4403060090001040100,深圳市滢水山庄一区1栋梅坂大道1094楼0401室
1栋,2单元,4楼,0401,440306009000120401000120401001,4403060090001204010,深圳市滢水山庄一区1栋梅坂大道1092单元4楼0401室
1栋,3单元,4楼,0401,440306009000130401000130401001,4403060090001304010,深圳市滢水山庄一区1栋梅坂大道1093单元4楼0401室
1栋,1单元,4楼,0402,4403060090001040200010402001,4403060090001040200,深圳市滢水山庄一区1栋梅坂大道1094楼0402室
1栋,2单元,4楼,0402,440306009000120402000120402001,4403060090001204020,深圳市滢水山庄一区1栋梅坂大道1092单元4楼0402室
1栋,3单元,4楼,0402,440306009000130402000130402001,4403060090001304020,深圳市滢水山庄一区1栋梅坂大道1093单元4楼0402室
1栋,1单元,5楼,0501,4403060090001050100010501001,4403060090001050100,深圳市滢水山庄一区1栋梅坂大道1095楼0501室
1栋,2单元,5楼,0501,440306009000120501000120501001,4403060090001205010,深圳市滢水山庄一区1栋梅坂大道1092单元5楼0501室
1栋,3单元,5楼,0501,440306009000130501000130501001,4403060090001305010,深圳市滢水山庄一区1栋梅坂大道1093单元5楼0501室
1栋,1单元,5楼,0502,4403060090001050200010502001,4403060090001050200,深圳市滢水山庄一区1栋梅坂大道1095楼0502室
1栋,2单元,5楼,0502,440306009000120502000120502001,4403060090001205020,深圳市滢水山庄一区1栋梅坂大道1092单元5楼0502室
1栋,3单元,5楼,0502,440306009000130502000130502001,4403060090001305020,深圳市滢水山庄一区1栋梅坂大道1093单元5楼0502室
1栋,1单元,6楼,0601,4403060090001060100010601001,4403060090001060100,深圳市滢水山庄一区1栋梅坂大道1096楼0601室
1栋,2单元,6楼,0601,440306009000120601000120601001,4403060090001206010,深圳市滢水山庄一区1栋梅坂大道1092单元6楼0601室
1栋,3单元,6楼,0601,440306009000130601000130601001,4403060090001306010,深圳市滢水山庄一区1栋梅坂大道1093单元6楼0601室
1栋,1单元,6楼,0602,4403060090001060200010602001,4403060090001060200,深圳市滢水山庄一区1栋梅坂大道1096楼0602室
1栋,2单元,6楼,0602,440306009000120602000120602001,4403060090001206020,深圳市滢水山庄一区1栋梅坂大道1092单元6楼0602室
1栋,3单元,6楼,0602,440306009000130602000130602001,4403060090001306020,深圳市滢水山庄一区1栋梅坂大道1093单元6楼0602室
1栋,1单元,7楼,0701,4403060090001070100010701001,4403060090001070100,深圳市滢水山庄一区1栋梅坂大道1097楼0701室
1栋,2单元,7楼,0701,440306009000120701000120701001,4403060090001207010,深圳市滢水山庄一区1栋梅坂大道1092单元7楼0701室
1栋,3单元,7楼,0701,440306009000130701000130701001,4403060090001307010,深圳市滢水山庄一区1栋梅坂大道1093单元7楼0701室
1栋,1单元,7楼,0702,4403060090001070200010702001,4403060090001070200,深圳市滢水山庄一区1栋梅坂大道1097楼0702室
1栋,2单元,7楼,0702,440306009000120702000120702001,4403060090001207020,深圳市滢水山庄一区1栋梅坂大道1092单元7楼0702室
1栋,3单元,7楼,0702,440306009000130702000130702001,4403060090001307020,深圳市滢水山庄一区1栋梅坂大道1093单元7楼0702室
1栋,1单元,8楼,0801,4403060090001080100010801001,4403060090001080100,深圳市滢水山庄一区1栋梅坂大道1098楼0801室
1栋,2单元,8楼,0801,440306009000120801000120801001,4403060090001208010,深圳市滢水山庄一区1栋梅坂大道1092单元8楼0801室
1栋,3单元,8楼,0801,440306009000130801000130801001,4403060090001308010,深圳市滢水山庄一区1栋梅坂大道1093单元8楼0801室
1栋,1单元,8楼,0802,4403060090001080200010802001,4403060090001080200,深圳市滢水山庄一区1栋梅坂大道1098楼0802室
1栋,2单元,8楼,0802,440306009000120802000120802001,4403060090001208020,深圳市滢水山庄一区1栋梅坂大道1092单元8楼0802室
1栋,3单元,8楼,0802,440306009000130802000130802001,4403060090001308020,深圳市滢水山庄一区1栋梅坂大道1093单元8楼0802室
